id,item_id,type,question,is_random,score,created_at,updated_at
150,103,essay,<p>How do you manage this problem (60)</p>,0,100,2017-07-10 14:16:18,2017-07-12 03:02:05
153,105,essay,<p>What is your clinical diagnosis? (30)</p>,0,100,2017-07-10 14:23:21,2017-07-12 03:01:26
154,105,essay,<p>How do you manage this problem (30)</p>,0,100,2017-07-10 14:23:21,2017-07-12 03:01:26
155,105,essay,<p>What complication may occur when the deformity is <strong>NOT</strong> treated (40)</p>,0,100,2017-07-10 14:23:21,2017-07-12 03:01:26
156,106,essay,<p>Please describe the MRI finding !&nbsp;(25)</p>,0,100,2017-07-10 14:34:50,2017-07-12 02:58:17
157,106,essay,<p>What is the diagnosis ?&nbsp;(25)</p>,0,100,2017-07-10 14:34:50,2017-07-12 02:58:17
158,106,essay,<p>How do you manage this patient ?&nbsp;(25)</p>,0,100,2017-07-10 14:34:50,2017-07-12 02:58:17
159,106,essay,<p>Please describe type of graft option for this reconstruction surgery?&nbsp;(25)</p>,0,100,2017-07-10 14:34:50,2017-07-12 02:58:17
160,107,essay,"<div>List 3 differential diagnosis <strong>(30)</strong></div>

<div>&nbsp;</div>",0,100,2017-07-10 14:37:10,2017-07-10 14:37:10
161,107,essay,<p>What is the specific test (clinically) for each of your differential diagnosis? <strong>(35)</strong></p>,0,100,2017-07-10 14:37:10,2017-07-10 14:37:10
162,107,essay,<p>List dorsal compartments of the wrist <strong>(35)</strong></p>,0,100,2017-07-10 14:37:10,2017-07-10 14:37:10
163,108,essay,<p>What is your diagnosis? (25)</p>,0,100,2017-07-10 14:38:08,2017-07-10 14:38:08
164,108,essay,<p>Explain the pathomechanism! (25)</p>,0,100,2017-07-10 14:38:08,2017-07-10 14:38:08
165,108,essay,<p>Please describe the classification of this disease! (25)</p>,0,100,2017-07-10 14:38:08,2017-07-10 14:38:08
166,108,essay,<p>Please mention the risk factors for this disease? (25)</p>,0,100,2017-07-10 14:38:08,2017-07-10 14:38:08
167,110,essay,<p>Describe the shoulder MRI results ! (25)</p>,0,100,2017-07-10 14:40:59,2017-07-10 14:40:59
168,110,essay,<p>What is the pathomechanism of this pathological condition? (25)</p>,0,100,2017-07-10 14:40:59,2017-07-10 14:40:59
169,110,essay,<p>What is the most appropriate next treatment step? (25)</p>,0,100,2017-07-10 14:40:59,2017-07-10 14:40:59
170,110,essay,<p>When the patient can return to sport activities? (25)</p>,0,100,2017-07-10 14:40:59,2017-07-10 14:40:59
171,109,essay,"<div>What structure prevents flexor tendon from retracting proximally when ruptured? (35)</div>

<div>&nbsp;</div>",0,100,2017-07-10 14:41:41,2017-07-10 14:41:41
172,109,essay,<p>What is the source of flexor tendon nutrition? (35)</p>,0,100,2017-07-10 14:41:41,2017-07-10 14:41:41
173,109,essay,"<p>3 months after tendon repair, he complaining that the adjacent finger cannot full flexed when grasping while the repaired finger can fully flex, what is the problem called? (30)</p>",0,100,2017-07-10 14:41:41,2017-07-10 14:41:41
174,112,essay,<p>Please describe the clinical and X-ray findings? (25)</p>,0,100,2017-07-10 14:45:01,2017-07-10 14:45:01
175,112,essay,<p>What are possible clinical diagnosis? (25)</p>,0,100,2017-07-10 14:45:01,2017-07-10 14:45:01
176,112,essay,<p>What are the complications ? (25)</p>,0,100,2017-07-10 14:45:01,2017-07-10 14:45:01
177,112,essay,<p>Please describe the reduction technique? (25)</p>,0,100,2017-07-10 14:45:01,2017-07-10 14:45:01
178,111,essay,"<div>What is the the most possible diagnosis of the previous injury (20)</div>

<div>&nbsp;</div>",0,100,2017-07-10 14:45:50,2017-07-10 14:45:50
179,111,essay,<p>What is the pathoanatomic of point 1? (20)</p>,0,100,2017-07-10 14:45:50,2017-07-10 14:45:50
180,111,essay,<p>What is the deformity now? (20)</p>,0,100,2017-07-10 14:45:50,2017-07-10 14:45:50
181,111,essay,<p>List 3 pathoanatomic of point 3 in this case ? (40)</p>,0,100,2017-07-10 14:45:50,2017-07-10 14:45:50
182,113,essay,<p>What is the diagnosis? (25)</p>,0,100,2017-07-10 14:48:29,2017-07-10 14:48:29
183,113,essay,<p>What is the basic pathology of this condition? (25)</p>,0,100,2017-07-10 14:48:29,2017-07-10 14:48:29
184,113,essay,<p>Please mention special test to establish the diagnosis? (25)</p>,0,100,2017-07-10 14:48:29,2017-07-10 14:48:29
185,113,essay,<p>What is the principle of operative treatment for this condition? (25)</p>,0,100,2017-07-10 14:48:29,2017-07-10 14:48:29
186,114,essay,"<div>Define finger tip injury classification according to Allen (30)</div>

<div>&nbsp;</div>",0,100,2017-07-10 14:48:38,2017-07-10 14:48:38
187,114,essay,<p>What complication is shown in clinical picture? (20)</p>,0,100,2017-07-10 14:48:38,2017-07-10 14:48:38
188,114,essay,<p>Why do no. 2 is occurring? (20)</p>,0,100,2017-07-10 14:48:38,2017-07-10 14:48:38
189,114,essay,"<p>List 2 common patient complaints after finger tip injury, regardless of the treatment chosen (30)</p>",0,100,2017-07-10 14:48:38,2017-07-10 14:48:38
190,115,essay,<p>How to do closed reduction? (25)</p>,0,100,2017-07-10 14:50:48,2017-07-10 14:50:48
191,115,essay,<p>List 3 Indication for operation? (25)</p>,0,100,2017-07-10 14:50:48,2017-07-10 14:50:48
192,115,essay,<p>List 2 operative management option? (25)</p>,0,100,2017-07-10 14:50:48,2017-07-10 14:50:48
193,115,essay,<p>What is the acceptable angulation for 2nd-5th metacarpal neck fracture? (25)</p>,0,100,2017-07-10 14:50:48,2017-07-10 14:50:48
194,116,essay,<div>Describe about Mirels classification (35)</div>,0,100,2017-07-11 21:54:12,2017-07-11 21:54:12
195,116,essay,<div>Describe about at least 3 tumor marker (35)</div>,0,100,2017-07-11 21:54:12,2017-07-11 21:54:12
196,116,essay,<div>Describe about &ldquo;seed and soil&rdquo; theory (30)</div>,0,100,2017-07-11 21:54:12,2017-07-11 21:54:12
197,119,multiple-choice,"<p>Figures above are the MR images of a 74-year-old man who has progressive gait and balance difficulties with moderate neck pain. Examination reveals intrinsic weakness (4/5), hyperreflexia in the triceps and quadriceps, and a positive Hoffman sign. What is the most appropriate treatment?</p>",1,100,2017-12-07 18:25:24,2018-01-04 04:16:54
198,120,multiple-choice,<p>The figure below is the MR image of a 68-year-old woman who has had neck pain for several years. She has noticed the progression of gait imbalance and changes in her handwriting. What is the best next step?</p>,0,100,2017-12-07 18:40:58,2017-12-10 09:29:41
199,121,multiple-choice,<p>What is the diagnosis?</p>,1,100,2017-12-07 18:56:13,2017-12-07 18:56:13
200,121,multiple-choice,"<p>He has attempted nonsurgical care including physical therapy and medications for 6 months. But the pain is still intolerable, and restrict his daily activity.&nbsp; What is the most appropriate treatment?</p>",1,100,2017-12-07 18:56:13,2017-12-07 18:56:13
201,122,multiple-choice,<p>What is the most accurate American Spinal Injury Association (ASIA) classification for this injury?</p>,1,100,2017-12-07 19:03:16,2017-12-07 19:03:16
202,122,multiple-choice,"<p>The above patient has a heart rate of 50 and a blood pressure of 60/40 mm Hg. No other thoracic or abdominal injuries are found. The patient is resuscitated according to Advanced Trauma Life Support guidelines, but there is no significant change in his vital signs. What is the cause of the shock?</p>",1,100,2017-12-07 19:03:16,2017-12-07 19:03:16
204,124,multiple-choice,"<p>This is&nbsp; MR images of a 70-year-old man who has intolerable radiating pain into both legs, with mild back pain. His legs pain improves with bending forward or sitting position and worsens with standing and walking. Her neurologic examination reveals normal motor power.&nbsp; He had nonsurgical care including physical therapy and medications for 3 months. What is the most appropriate treatment?</p>",0,100,2017-12-07 19:14:20,2017-12-10 09:37:05
205,125,multiple-choice,"<p>A&nbsp; 70 -year-old man with a long-standing history of neck pain. He slipped and fell in his bathtub, which resulted from the weakness of upper extremity ( 1/5) and lower extremities (4/5).&nbsp; What is the most likely mode of injury in this scenario?</p>",1,100,2017-12-07 19:19:59,2017-12-07 19:19:59
206,126,multiple-choice,<p>Examination findings are most likely to indicate decreased sensation in the left :</p>,0,100,2017-12-07 19:29:57,2018-01-03 13:30:22
207,126,multiple-choice,<p>What is the most appropriate treatment for this&nbsp;mentioned case?&nbsp;<strong> &nbsp;</strong></p>,0,100,2017-12-07 19:29:57,2018-01-03 13:30:22
208,127,multiple-choice,<p>What is the most likely mode of injury in this scenario?</p>,0,100,2017-12-07 19:48:16,2017-12-10 09:45:25
209,127,multiple-choice,<p>What is the most appropriate early treatment for the this mentioned case?</p>,0,100,2017-12-07 19:48:16,2017-12-10 09:45:25
210,128,multiple-choice,"<p>According to the AAOS Clinical Practice Guideline, Treatment of Symptomatic Osteoporotic Spinal Compression&nbsp; Fractures, a strong recommendation is made</p>",0,100,2017-12-07 19:53:28,2018-01-03 10:51:17
211,129,multiple-choice,<p>Which root most likely is involved?</p>,1,100,2017-12-07 20:42:29,2017-12-07 20:42:29
212,129,multiple-choice,"<p>Based on the aforementioned physical finding, Which intervertebral disk most likely is involved?</p>",1,100,2017-12-07 20:42:29,2017-12-07 20:42:29
213,130,multiple-choice,<p>What is the most possible underlying disease?</p>,0,100,2017-12-07 20:57:20,2017-12-26 08:34:12
214,130,multiple-choice,<p>What is the most appropriate treatment for the aforementioned case?</p>,0,100,2017-12-07 20:57:20,2017-12-26 08:34:12
215,131,multiple-choice,<p>Angle &ldquo;x&rdquo; refers to which radiographic parameter?</p>,0,100,2017-12-07 21:09:08,2017-12-10 09:52:20
216,131,multiple-choice,"<p>These statements are true&nbsp; regarding &nbsp;sacral parameters, <strong>EXCEPT </strong>:</p>",0,100,2017-12-07 21:09:08,2017-12-10 09:52:20
217,132,multiple-choice,"<p>Figures above are the gadolinium-enhanced MRI scans of a 68-year-old woman with intermittent midthigh pain for 2 months. She has an anterolateral proximal thigh mass of approximately 9 cm. Radiographs reveal no bone lesion, but there is a soft-tissue mass. A needle biopsy of the thigh lesion is seen in the figure above. What is the most likely diagnosis?</p>",0,100,2017-12-07 21:17:48,2017-12-10 09:55:05
218,133,multiple-choice,"<p>A 25-year-old man was struck by a car and sustained an open tibial shaft fracture treated with medullary nailing. Preoperatively, he had a heart rate of 92 beats/min and a BP of 144/72 mm Hg. He was awake and alert and had isolated right leg pain. His pain was not exacerbated by a passive range of motion of the right ankle or toes, and his leg compartments were soft. At the end of procedure, his leg<strong> </strong>felt tense. Anterior compartment<strong> </strong>pressure was noted 25 mmHg. The patient&rsquo;s heart rate was 52 beats/min and his blood pressure was 100/50 mm Hg. The appropriate treatment<strong> is to</strong></p>",0,100,2017-12-07 21:33:43,2017-12-10 10:00:12
219,134,multiple-choice,"<p>The figure above are the lateral plain radiograph and postcontrast sagittal and axial T1-weighted MRI scans of a 20-year-old man with worsening back pain for 3 weeks. He notes malaise, nausea, and emesis but denies fevers. Findings from his neurologic examination are normal. Laboratory studies show a white blood cell count of 9,200/mm3, an erythrocyte sedimentation rate of 65 mm/h (reference range, 0-20 mm/h), and C-reactive protein of 9.5 mg/L (reference range, 0-3.0 mg/L). A guided biopsy was performed and revealed methicillin-sensitive <em>Staphylococcus aureus</em>. In addition to parenteral antibiotics, what is the most appropriate treatment?</p>",1,100,2017-12-07 21:38:56,2017-12-07 21:38:56
222,137,multiple-choice,"<p>One week after closed reduction of a distal radius fracture, an 11-year-old re-develops the initial deformity of 25 degrees apex volar angulation and 8 mm of dorsal displacement. What is the most appropriate treatment<strong>? </strong></p>",1,100,2017-12-07 21:49:11,2017-12-07 21:49:11
223,138,multiple-choice,<p>Premature arrest following growth plate injury is attributed to what mechanism?</p>,1,100,2017-12-07 21:51:41,2017-12-07 21:51:41
224,139,multiple-choice,<p>A 1-week-old infant was placed in a Pavlik harness for an Ortolani-positive hip. She was seen on a weekly basis and her hip remained dislocated 3 weeks later. What is the most appropriate treatment?</p>,0,100,2017-12-07 21:54:11,2017-12-10 10:13:05
225,140,multiple-choice,<p>What is the most common anatomic location of the lateral femoral cutaneous nerve?</p>,1,100,2017-12-07 21:56:33,2018-01-03 09:39:24
226,141,multiple-choice,<p>Long-term alendronate use for osteoporosis has been associated with which of the following?</p>,0,100,2017-12-07 22:01:23,2017-12-10 10:15:29
227,142,multiple-choice,<p>Which of the following factors is most likely to contribute to pseudarthrosis in a patient who has undergone a single-level anterior decompression and fusion procedure for the treatment of cervical radiculopathy?</p>,1,100,2017-12-07 22:04:17,2018-01-04 04:15:44
228,143,multiple-choice,"<p>A 25-year-old man is brought to the emergency department following a motor vehicle accident. Extrication time was 2 hours, and in the field, he had a systolic blood pressure by palpation of 90 mmHg. Intravenous fluid therapy was started, and on arrival to the emergency department, his systolic blood pressure is 90 mm Hg with a pulse rate of 130. Examination reveals a flail chest and a femoral diaphyseal fracture. Ultrasound of the abdomen shows increasing fluid in Morrison Pouch. The trauma surgeons take him to the operating room for an exploratory laparotomy. At the end&nbsp;of the procedure, systolic pressure is 100 mm Hg with a pulse rate of 110. Oxygen saturation is 90% on 100% oxygen, and the patient&rsquo;s temperature is 95 degrees&nbsp;of F (35 degrees C). What is the recommended treatment of the femoral fracture at this time?</p>",0,100,2017-12-07 22:13:49,2017-12-10 09:24:57
